tipo_unidade;nome_oficial;rpa;distrito_sanitario;microregiao;cnes;cod_nat;tipo_servico;endereço;bairro;fone;especialidade;como_usar;horario;ordem;latitude;longitude
4.1|Unidades Saúde da Família;Upinha 24h Dr Moacyr André Gomes;3;7;7.1;7415788;Própria;Upinha 24h;Av Norte Miguel Arraes de Alencar, 5400;Morro da Conceição;33553393;Clínico Geral, Enfermagem, Odontologia e Nasf;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Diariamente 24h;04.01.00.023;-8.02266925312;-34.9134785212
4.1|Unidades Saúde da Família;Upinha 24h Dra Fernanda Wanderley;2;2;2.3;7524501;Própria;Upinha 24h;Rua Uriel de Holanda, 300;Linha do Tiro;33553559/3561;Clínico Geral, Enfermagem, Odontologia e Nasf;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Diariamente 24h;04.01.00.024;-8.00533953758;-34.9000555177
4.1|Unidades Saúde da Família;Upinha 24h Governador Eduardo Campos;2;2;2.2;7946651;Própria;Upinha 24h;Rua Itabira, S/N;Bomba do Hemetério;994886386;Clínico Geral, Enfermagem, Odontologia e Nasf;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Diariamente 24h;04.01.00.025;-8.02415950339;-34.8996761415
4.1|Unidades Saúde da Família;Upinha 24h Nossa Sra do PilarNossa Sra do Pilar;1;1;1.1;0028665;Própria;Upinha 24h;Rua do Brum, S/N;Bairro do Recife;33556691;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.026;-8.05259662977;-34.8723900875
4.1|Unidades Saúde da Família;Upinha 24h Vila Arraes;4;4;4.3;0024538;Própria;Unidade de Saúde da Família;Av Afonso Olindense, S/N ;Várzea;33554640;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.027;-8.04813536527;-34.9547174904
4.1|Unidades Saúde da Família;Upinha Dia Bongi Novo Prado;5;5;5.1;7404379;Própria;Unidade de Saúde da Família/Upinha Dia;Rua Isaac Markman, 100;Bongi;33559567;Clínico Geral, Enfermagem, Odontologia e Nasf;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.028;-8.06371795481;-34.9229062789
4.1|Unidades Saúde da Família;Upinha Dia Córrego do Euclides;3;7;7.1;7563736;Própria;Unidade de Saúde da Família/Upinha Dia;Rua Córrego do Euclides, 316;Alto José Bonifácio;33556037;Clínico Geral, Enfermagem e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.029;-8.01705355115;-34.913305629
4.1|Unidades Saúde da Família;Upinha Dia Des José Manoel de Freitas;6;8;8.3;0022454;Própria;Unidade de Saúde da Família/Upinha Dia;Rua Capitão Vicente Curado, 33 - UR 04;Cohab;33556166;Clínico Geral, Enfermagem, Odontologia e Nasf;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.030;-8.1320046228;-34.9482599648
4.1|Unidades Saúde da Família;Upinha Dia Dom Hélder;3;7;7.2;7845367;Própria;Unidade de Saúde da Família/Upinha Dia;Rua Grijalba, 9;Brejo de Beberibe;33555401;Clínico Geral, Enfermagem e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.031;-8.00351169886;-34.9204025182
4.1|Unidades Saúde da Família;Upinha Dia Jardim São Paulo;5;5;5.3;5342074;Própria;Unidade de Saúde da Família/Upinha Dia;Praça Jardim São Paulo, 605;Jardim São Paulo;33556138;Clínico Geral, Enfermagem e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.032;-8.08210711516;-34.9387978215
4.1|Unidades Saúde da Família;Upinha Dia Novo Jiquiá;5;5;5.2;7648480;Própria;Unidade de Saúde da Família/Upinha Dia;Rua Biguacu, 10;Jiquiá;33553806;Clínico Geral, Enfermagem e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.033;-8.07805144288;-34.9245202669
4.1|Unidades Saúde da Família;Upinha Dia Santa Luzia Emocy Krause;4;4;4.1;9069569;Própria;Unidade de Saúde da Família/Upinha Dia;Rua Cantora Clara Nunes, S/N;Torre;33551816/1850/1834;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.034;-8.04398779458;-34.9134345548
4.1|Unidades Saúde da Família;Upinha Dia Tarso Bezerra Chié I e Chié II;2;2;2.1;7992955;Própria;Unidade de Saúde da Família/Upinha Dia;Av Agamenon Magalhaes, 270;Campo Grande;33556695;Clínico Geral, Enfermagem, Odontologia e Nasf;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.035;-8.03723146626;-34.8741622569
4.1|Unidades Saúde da Família;USF Água Viva;6;8;8.1;3569349;Própria;Unidade de Saúde da Família;Rua Tanabi, S/N, Lote 4;Ibura;33556825;Clínica Geral e Enfermagem ;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.036;-8.12692915315;-34.9414801067
4.1|Unidades Saúde da Família;USF Alto Bela Vista;6;8;8.1;3380300;Própria;Unidade de Saúde da Família;Rua Dermeval Lobão, 672;Ibura;33556078;Clínica Geral e Enfermagem ;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.037;-8.12361385674;-34.9414432628
4.1|Unidades Saúde da Família;USF Alto da Jaqueira;6;8;8.1;5653304;Própria;Unidade de Saúde da Família;Rua Vinte e Dois de Agosto, 56;Ibura;33554625;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.038;-8.13442938351;-34.9338420076
4.1|Unidades Saúde da Família;USF Alto do Eucalipto;3;7;7.1;0026301;Própria;Unidade de Saúde da Família;Rua Camboriu, 664;Vasco da Gama;33556082;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.039;-8.00853723713;-34.9194276124
4.1|Unidades Saúde da Família;USF Alto José Bonifacio;3;7;7.1;3371336;Própria;Unidade de Saúde da Família;Praça Visconde de Sá Bandeira, S/N;Alto José Bonifácio;33556074;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.040;-8.01224181816;-34.9123248459
4.1|Unidades Saúde da Família;USF Alto José do Pinho;3;7;7.1;2679779;Própria;Unidade de Saúde da Família;Rua Maragogi, 05;Alto José do Pinho;33556086;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.041;-8.02211666849;-34.9075584874
4.1|Unidades Saúde da Família;USF Apipucos;3;3;3.3;0002127;Própria;Unidade de Saúde da Família;Rua Coronel João Batista do Rego Barros, 1056;Apipucos;33554632;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.042;-8.02076688889;-34.9341414283
4.1|Unidades Saúde da Família;USF Barreiras;4;4;4.3;0022314;Própria;Unidade de Saúde da Família;Rua Agua Clara, 145;Várzea;33554878;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.043;-8.02490291528;-34.963689972
4.1|Unidades Saúde da Família;USF Beira do Rio;6;6;6.3;0026379;Própria;Unidade de Saúde da Família;Rua Ribeiro de Brito, 1361;Boa Viagem;33556090;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.044;-8.12318383739;-34.9088699483
4.1|Unidades Saúde da Família;USF Bernard Van Leer;6;6;6.1;3562581;Própria;Unidade de Saúde da Família;Rua Francisco Valpassos, S/N;Brasília Teimosa;33556406;Clínico Geral, Enfermagem, Odontologia e Nasf;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.045;-8.08534369039;-34.8836663375
4.1|Unidades Saúde da Família;USF Bongi Boa Idéia;5;5;5.1;3131572;Própria;Unidade de Saúde da Família;Rua Araguaia, 83;San Martin;33554636;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.046;-8.06929627585;-34.9240374508
4.1|Unidades Saúde da Família;USF Brasilit;4;4;4.3;0024511;Própria;Unidade de Saúde da Família;Rua Emiliano Braga, S/N - Brasilit;Várzea;33556410;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.047;-8.0360158335;-34.9495497418
4.1|Unidades Saúde da Família;USF Cafesópolis;6;6;6.2;0026360;Própria;Unidade de Saúde da Família;Rua Mascarenhas de Moraes, S/N;Imbiribeira;33556098;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.048;-8.09896758191;-34.9098703592
4.1|Unidades Saúde da Família;USF Caranguejo;4;4;4.1;0022373;Própria;Unidade de Saúde da Família;Rua Tabaiares, 297;Ilha do Retiro;33554644;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.049;-8.06490661952;-34.9053121757
4.1|Unidades Saúde da Família;USF Casarão do Cordeiro;4;4;4.1;6008984;Própria;Unidade de Saúde da Família;Rua Odete Monteiro, 450;Cordeiro;33556514;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.050;-8.04405423891;-34.9213252967
4.1|Unidades Saúde da Família;USF Chico Mendes;5;5;5.2;0000965;Própria;Unidade de Saúde da Família;Primeira Travessa do Campo, S/N;Caçote;33556426;Clínico Geral, Enfermagem, Odontologia e Nasf;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.051;-8.10304864422;-34.9326387231
4.1|Unidades Saúde da Família;USF Cidade Operária;6;8;8.1;6691285;Própria;Unidade de Saúde da Família;Rua Emilio Monteiro Fonseca, 1688;Ibura;33553032;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.052;-8.12552461894;-34.9369440227
4.1|Unidades Saúde da Família;USF Coqueiral;6;6;6.2;3153584;Própria;Unidade de Saúde da Família;Rua Sargento Silvino de Macedo, 129;Imbiribeira;33556103;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.053;-8.11335592777;-34.9068882494
4.1|Unidades Saúde da Família;USF Coqueiral I e II;5;5;5.3;0022411;Própria;Unidade de Saúde da Família;Rua Maria Tereza, 174;Coqueiral;33550216/0217;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.054;-8.08532565947;-34.9696797397
4.1|Unidades Saúde da Família;USF Córrego da Bica;3;7;7.2;0022276;Própria;Unidade de Saúde da Família;Rua Santa Tereza, S/N - Córrego da Bica;Passarinho;33556115;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.055;-7.98824425514;-34.9292891668
4.1|Unidades Saúde da Família;USF Córrego da Fortuna;3;3;3.3;0026220;Própria;Unidade de Saúde da Família;Av Professor Claudio Selva, 1030;Dois Irmãos;33550177;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.056;-8.01179752543;-34.9521793272
4.1|Unidades Saúde da Família;USF Córrego do Eucalipto;3;7;7.3;6334067;Própria;Unidade de Saúde da Família;Rua Tereza Carneiro, 26;Macaxeira;33556902;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.057;-8.00670029556;-34.9283028994
4.1|Unidades Saúde da Família;USF Cosme e Damião;4;4;4.3;3153487;Própria;Unidade de Saúde da Família;Rua Tomaz Ferreira, 07;Várzea;32320304;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.058;-8.0330097023;-34.9916724381
4.1|Unidades Saúde da Família;USF Dancing Days;6;6;6.2;0002070;Própria;Unidade de Saúde da Família;Rua Dancing Days, 109;Imbiribeira;33556119;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.059;-8.10369000417;-34.9216864536
4.1|Unidades Saúde da Família;USF Djalma de Holanda Cavalcante;6;6;6.1;5392136;Própria;Unidade de Saúde da Família;Rua Delfin, 87;Brasília Teimosa;33556122;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.060;-8.08016855297;-34.8779382661
4.1|Unidades Saúde da Família;USF Dr Diogenes Cavalcanti;3;7;7.2;0001244;Própria;Unidade de Saúde da Família;Rua Alto da Brasileira,1002 - Reservatório;Nova Descoberta;33556402;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.061;-8.00132259812;-34.9354796789
4.1|Unidades Saúde da Família;USF Dr Geraldo Barreto Campelo;5;5;5.1;3131521;Própria;Unidade de Saúde da Família;Rua Comendador Franco Ferreira, 876;San Martin;33556126;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.062;-8.07309587841;-34.9290958415
4.1|Unidades Saúde da Família;USF Engenho do Meio;4;4;4.2;0024503;Própria;Unidade de Saúde da Família;Rua Manoel Alves Deus Dará, 461;Engenho do Meio;33556130;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.063;-8.05713335968;-34.9460736773
4.1|Unidades Saúde da Família;USF Gilberto Freire;3;7;7.3;0028045;Própria;Unidade de Saúde da Família;Rua Amaro Luiz de Carvalho, S/N ;Guabiraba;33550110;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;04.01.00.064;-7.96588768702;-34.9241423009
